"date","Q1","Q2"
1979.49315068493,1770,26
1979.49589041096,2030,30
1979.49863013699,1880,28
1979.50136986301,1690,28
1979.50410958904,1480,29
1979.50684931507,1380,30
1979.5095890411,1320,31
1979.51232876712,1210,32
1979.51506849315,1190,33
1979.51780821918,1120,33
1979.52054794521,1050,36
1979.52328767123,1010,30
1979.52602739726,1000,23
1979.52876712329,943,18
1979.53150684932,926,14
1979.53424657534,896,11
1979.53698630137,880,8.3
1979.5397260274,901,6.2
1979.54246575342,834,4.9
1979.54520547945,757,3.6
1979.54794520548,722,2.7
1979.55068493151,697,3
1979.55342465753,744,3
1979.55616438356,697,3
1979.55890410959,634,3
1979.56164383562,611,2.9
1979.56438356164,577,2.3
1979.56712328767,560,2.5
1979.5698630137,537,4.9
1979.57260273973,514,4.9
1979.57534246575,482,4.7
1979.57808219178,454,4.7
1979.58082191781,438,3.6
1979.58356164384,415,2.9
1979.58630136986,398,2.9
1979.58904109589,398,3.3
1979.59178082192,370,3.5
1979.59452054795,351,3.5
1979.59726027397,369,4
1979.6,385,4.8
1979.60273972603,375,5.3
1979.60547945205,346,5.4
1979.60821917808,327,5.4
1979.61095890411,310,6
1979.61369863014,292,5.5
1979.61643835616,319,6.2
1979.61917808219,343,6.6
1979.62191780822,366,6.6
1979.62465753425,346,6.7
1979.62739726027,313,7
1979.6301369863,329,7.1
1979.63287671233,327,8
1979.63561643836,325,6.6
1979.63835616438,295,5.6
1979.64109589041,281,5.4
1979.64383561644,264,5.9
1979.64657534247,247,5.4
1979.64931506849,235,4.5
1979.65205479452,229,3.8
1979.65479452055,218,3.5
1979.65753424658,210,3.3
1979.6602739726,209,3.6
1979.66301369863,209,3.2
1979.66575342466,202,3.5
1979.66849315068,198,3.2
1979.67123287671,192,3.1
1979.67397260274,183,3.3
1979.67671232877,179,3.8
1979.67945205479,174,4
1979.68219178082,168,4
1979.68493150685,160,4.1
1979.68767123288,153,4.3
1979.6904109589,149,4.4
1979.69315068493,141,3.9
1979.69589041096,137,3.6
1979.69863013699,125,3.4
1979.70136986301,120,3.5
1979.70410958904,118,3.4
1979.70684931507,118,3.2
1979.7095890411,117,2.8
1979.71232876712,113,2.8
1979.71506849315,106,2.3
1979.71780821918,109,2.1
1979.72054794521,114,0.59
1979.72328767123,113,0.48
1979.72602739726,115,0.32
1979.72876712329,114,0.18
1979.73150684932,109,0.31
1979.73424657534,92,1.4
1979.73698630137,92,1.9
1979.7397260274,92,1.9
1979.74246575342,92,1.7
1979.74520547945,92,1.9
1979.74794520548,90,2
1979.75068493151,86,2.2
1979.75342465753,85,2.3
1979.75616438356,82,2.4
1979.75890410959,81,2.4
1979.76164383562,82,2.3
1979.76438356164,85,2
1979.76712328767,88,1.9
1979.7698630137,89,1.7
1979.77260273973,89,1.5
1979.77534246575,89,1.3
1979.77808219178,90,1.2
1979.78082191781,92,1.1
1979.78356164384,92,1.1
1979.78630136986,92,0.76
1979.78904109589,91,0.34
1979.79178082192,92,0.32
1979.79452054795,101,0.28
1979.79726027397,103,0.29
1979.8,104,0.48
1979.80273972603,116,8.9
1979.80547945205,115,6.1
1979.80821917808,115,3.7
1979.81095890411,110,2.9
1979.81369863014,112,3
1979.81643835616,112,3.8
1979.81917808219,112,4
1979.82191780822,108,4.1
1979.82465753425,105,8.4
1979.82739726027,105,12
1979.8301369863,93,17
1979.83287671233,86,15
1979.83561643836,95,16
1979.83835616438,91,15
1979.84109589041,100,21
1979.84383561644,100,26
1979.84657534247,99,27
1979.84931506849,114,28
1979.85205479452,118,28
1979.85479452055,109,27
1979.85753424658,110,25
1979.8602739726,99,25
1979.86301369863,91,24
1979.86575342466,90,22
1979.86849315069,90,22
1979.87123287671,92,20
1979.87397260274,92,20
1979.87671232877,90,20
1979.87945205479,97,21
1979.88219178082,102,21
1979.88493150685,106,20
1979.88767123288,100,18
1979.8904109589,92,14
1979.89315068493,89,15
1979.89589041096,90,16
1979.89863013699,99,16
1979.90136986301,97,16
1979.90410958904,92,13
1979.90684931507,84,12
1979.9095890411,82,9.3
1979.91232876712,81,5.1
1979.91506849315,75,6.4
1979.91780821918,72,6.8
1979.92054794521,94,7.1
1979.92328767123,98,7.1
1979.92602739726,100,7.3
1979.92876712329,102,7.6
1979.93150684932,105,7.8
1979.93424657534,96,8
1979.93698630137,78,8
1979.9397260274,87,8.1
1979.94246575342,88,8
1979.94520547945,87,7.2
1979.94794520548,79,7.2
1979.95068493151,65,7.4
1979.95342465753,51,7.6
1979.95616438356,58,8
1979.95890410959,57,8.1
1979.96164383562,49,8
1979.96438356164,52,8
1979.96712328767,54,7.6
1979.9698630137,59,7.6
1979.97260273973,57,7.6
1979.97534246575,54,7.6
1979.97808219178,62,7.5
1979.98082191781,63,7.6
1979.98356164384,65,7.8
1979.98630136986,60,8
1979.98904109589,58,7.6
1979.99178082192,48,7.3
1979.99452054795,52,7.5
1979.99726027397,50,7.6
1980,57,7.8
1980.00273224044,66,8
1980.00546448087,68,7.6
1980.00819672131,70,7.6
1980.01092896175,68,7.3
1980.01366120219,68,7.8
1980.01639344262,68,8.3
1980.01912568306,70,9.1
1980.0218579235,70,9
1980.02459016393,68,8.4
1980.02732240437,68,8.7
1980.03005464481,68,8
1980.03278688525,69,7.9
1980.03551912568,69,8.9
1980.03825136612,69,9.9
1980.04098360656,71,9.3
1980.04371584699,75,8.9
1980.04644808743,75,8.8
1980.04918032787,75,8.4
1980.05191256831,75,8.2
1980.05464480874,74,7.6
1980.05737704918,72,7.7
1980.06010928962,52,7.5
1980.06284153005,58,8.3
1980.06557377049,65,8.8
1980.06830601093,74,8.2
1980.07103825137,78,7.5
1980.0737704918,81,7.3
1980.07650273224,73,7
1980.07923497268,69,6.4
1980.08196721311,67,6.2
1980.08469945355,67,8.1
1980.08743169399,71,11
1980.09016393443,74,9.6
1980.09289617486,80,9.6
1980.0956284153,74,9.9
1980.09836065574,74,9.9
1980.10109289617,72,10
1980.10382513661,72,9.7
1980.10655737705,72,8.3
1980.10928961749,72,9.5
1980.11202185792,75,11
1980.11475409836,70,13
1980.1174863388,72,11
1980.12021857923,74,10
1980.12295081967,72,16
1980.12568306011,72,16
1980.12841530055,70,13
1980.13114754098,69,14
1980.13387978142,72,25
1980.13661202186,69,21
1980.1393442623,69,16
1980.14207650273,67,15
1980.14480874317,67,14
1980.14754098361,66,13
1980.15027322404,65,11
1980.15300546448,65,12
1980.15573770492,62,12
1980.15846994536,61,13
1980.16120218579,60,13
1980.16393442623,62,12
1980.16666666667,64,12
1980.1693989071,67,12
1980.17213114754,67,13
1980.17486338798,67,12
1980.17759562842,69,13
1980.18032786885,69,15
1980.18306010929,69,13
1980.18579234973,69,12
1980.18852459016,67,12
1980.1912568306,64,13
1980.19398907104,67,14
1980.19672131148,66,12
1980.19945355191,66,13
1980.20218579235,67,13
1980.20491803279,67,13
1980.20765027322,66,11
1980.21038251366,66,12
1980.2131147541,68,14
1980.21584699454,69,13
1980.21857923497,68,13
1980.22131147541,68,14
1980.22404371585,69,15
1980.22677595628,68,14
1980.22950819672,69,16
1980.23224043716,69,15
1980.2349726776,68,15
1980.23770491803,69,15
1980.24043715847,69,15
1980.24316939891,69,14
1980.24590163934,71,15
1980.24863387978,71,13
1980.25136612022,72,17
1980.25409836066,72,15
1980.25683060109,72,16
1980.25956284153,72,16
1980.26229508197,74,17
1980.2650273224,75,18
1980.26775956284,72,18
1980.27049180328,71,17
1980.27322404372,74,18
1980.27595628415,77,20
1980.27868852459,74,20
1980.28142076503,73,19
1980.28415300546,76,20
1980.2868852459,78,21
1980.28961748634,80,27
1980.29234972678,84,31
1980.29508196721,88,38
1980.29781420765,100,56
1980.30054644809,134,102
1980.30327868852,174,150
1980.30601092896,244,234
1980.3087431694,318,292
1980.31147540984,359,297
1980.31420765027,358,266
1980.31693989071,438,319
1980.31967213115,485,373
1980.32240437158,553,438
1980.32513661202,647,508
1980.32786885246,698,602
1980.3306010929,681,559
1980.33333333333,659,494
1980.33606557377,741,483
1980.33879781421,888,542
1980.34153005464,931,663
1980.34426229508,974,691
1980.34699453552,1090,845
1980.34972677596,1120,847
1980.35245901639,1160,886
1980.35519125683,1060,756
1980.35792349727,990,866
1980.3606557377,952,827
1980.36338797814,801,573
1980.36612021858,764,554
1980.36885245902,776,517
1980.37158469945,788,590
1980.37431693989,859,894
1980.37704918033,818,713
1980.37978142077,870,760
1980.3825136612,994,825
1980.38524590164,1250,849
1980.38797814208,1630,904
1980.39071038251,1850,966
1980.39344262295,2010,881
1980.39617486339,1730,622
1980.39890710383,1550,553
1980.40163934426,1490,516
1980.4043715847,1470,536
1980.40710382514,1610,609
1980.40983606557,1560,599
1980.41256830601,1630,599
1980.41530054645,1640,569
1980.41803278689,1580,532
1980.42076502732,1650,566
1980.42349726776,1840,610
1980.4262295082,2090,613
1980.42896174863,2270,568
1980.43169398907,2080,475
1980.43442622951,2090,436
1980.43715846995,2360,436
1980.43989071038,2640,420
1980.44262295082,2800,391
1980.44535519126,2800,341
1980.44808743169,2710,292
1980.45081967213,2600,243
1980.45355191257,2370,204
1980.45628415301,2140,171
1980.45901639344,2020,153
1980.46174863388,2030,133
1980.46448087432,2130,123
1980.46721311475,2100,105
1980.46994535519,2020,91
1980.47267759563,1940,85
1980.47540983607,1900,79
1980.4781420765,1880,70
1980.48087431694,1830,59
1980.48360655738,1840,49
1980.48633879781,1830,44
1980.48907103825,1720,41
1980.49180327869,1570,36
1980.49453551913,1570,32
1980.49726775956,1580,33
1980.5,1570,39
1980.50273224044,1500,35
1980.50546448087,1410,29
1980.50819672131,1290,25
1980.51092896175,1170,21
1980.51366120219,1090,19
1980.51639344262,1040,18
1980.51912568306,1010,18
1980.5218579235,938,15
1980.52459016393,894,14
1980.52732240437,872,11
1980.53005464481,856,8
1980.53278688525,830,7.7
1980.53551912568,759,7.5
1980.53825136612,686,6.3
1980.54098360656,617,5.4
1980.54371584699,575,4.1
1980.54644808743,550,3.8
1980.54918032787,534,3.5
1980.55191256831,505,3.7
1980.55464480874,475,3.5
1980.55737704918,458,3.4
1980.56010928962,443,3.2
1980.56284153005,436,3.2
1980.56557377049,426,7.3
1980.56830601093,406,4.1
1980.57103825137,383,3.4
1980.5737704918,355,2.8
1980.57650273224,330,2.5
1980.57923497268,318,2.2
1980.58196721311,306,2
1980.58469945355,294,1.9
1980.58743169399,283,1.6
1980.59016393443,275,1.4
1980.59289617486,263,0.91
1980.5956284153,245,0.8
1980.59836065574,224,0.68
1980.60109289617,220,0.55
1980.60382513661,226,1.1
1980.60655737705,226,1.3
1980.60928961749,215,2.3
1980.61202185792,208,2.6
1980.61475409836,204,2.5
1980.6174863388,202,2.7
1980.62021857923,199,4.1
1980.62295081967,218,3.6
1980.62568306011,215,3.9
1980.62841530055,202,3.4
1980.63114754098,201,3.2
1980.63387978142,194,3.5
1980.63661202186,195,4
1980.6393442623,190,5.1
1980.64207650273,190,5.1
1980.64480874317,192,4
1980.64754098361,196,7
1980.65027322404,211,7.7
1980.65300546448,195,8.4
1980.65573770492,183,7.4
1980.65846994536,172,7.8
1980.66120218579,168,8.6
1980.66393442623,163,9.5
1980.66666666667,151,9.4
1980.6693989071,145,11
1980.67213114754,136,11
1980.67486338798,129,12
1980.67759562842,125,12
1980.68032786885,123,12
1980.68306010929,113,11
1980.68579234973,113,9.7
1980.68852459016,115,8.7
1980.6912568306,132,9.5
1980.69398907104,157,11
1980.69672131148,144,11
1980.69945355191,141,12
1980.70218579235,131,13
1980.70491803279,126,14
1980.70765027322,122,15
1980.71038251366,120,16
1980.7131147541,117,17
1980.71584699454,114,18
1980.71857923497,113,18
1980.72131147541,107,19
1980.72404371585,103,20
1980.72677595628,102,22
1980.72950819672,98,21
1980.73224043716,94,20
1980.7349726776,92,21
1980.73770491803,93,22
1980.74043715847,92,21
1980.74316939891,91,20
1980.74590163934,89,20
1980.74863387978,96,19
1980.75136612022,95,17
1980.75409836066,92,16
1980.75683060109,91,15
1980.75956284153,89,13
1980.76229508197,87,12
1980.7650273224,90,11
1980.76775956284,90,10
1980.77049180328,89,9.7
1980.77322404372,89,9.1
1980.77595628415,89,8.8
1980.77868852459,89,8.4
1980.78142076503,91,8.4
1980.78415300546,93,7.7
1980.7868852459,108,7.8
1980.78961748634,107,7.8
1980.79234972678,102,8.7
1980.79508196721,102,9.5
1980.79781420765,99,10
1980.80054644809,98,11
1980.80327868852,96,11
1980.80601092896,94,11
1980.8087431694,93,11
1980.81147540984,88,11
1980.81420765027,88,11
1980.81693989071,93,12
1980.81967213115,95,12
1980.82240437158,88,13
1980.82513661202,86,12
1980.82786885246,90,12
1980.8306010929,90,12
1980.83333333333,89,12
1980.83606557377,90,13
1980.83879781421,87,13
1980.84153005464,89,13
1980.84426229508,88,14
1980.84699453552,88,14
1980.84972677596,88,14
1980.85245901639,87,14
1980.85519125683,89,15
1980.85792349727,85,15
1980.8606557377,85,15
1980.86338797814,87,14
1980.86612021858,90,14
1980.86885245902,91,15
1980.87158469945,82,15
1980.87431693989,77,14
1980.87704918033,75,13
1980.87978142077,78,12
1980.8825136612,80,13
1980.88524590164,80,13
1980.88797814208,78,13
1980.89071038251,81,13
1980.89344262295,87,13
1980.89617486339,89,13
1980.89890710383,79,14
1980.90163934426,81,13
1980.9043715847,78,13
1980.90710382514,87,13
1980.90983606557,83,13
1980.91256830601,83,12
1980.91530054645,83,13
1980.91803278689,77,12
1980.92076502732,83,12
1980.92349726776,79,12
1980.9262295082,83,12
1980.92896174863,81,13
1980.93169398907,81,13
1980.93442622951,74,13
1980.93715846995,75,11
1980.93989071038,78,8.2
1980.94262295082,80,11
1980.94535519126,87,12
1980.94808743169,83,12
1980.95081967213,77,12
1980.95355191257,75,12
1980.95628415301,74,12
1980.95901639344,74,11
1980.96174863388,72,11
1980.96448087432,70,11
1980.96721311475,69,11
1980.96994535519,71,11
1980.97267759563,70,11
1980.97540983607,69,12
1980.9781420765,72,9.5
1980.98087431694,76,11
1980.98360655738,73,10
1980.98633879781,70,10
1980.98907103825,71,11
1980.99180327869,70,10
1980.99453551913,68,8.8
1980.99726775956,70,9.8
1981,69,10
1981.00273972603,69,10
1981.00547945205,68,9.8
1981.00821917808,67,9.9
1981.01095890411,66,10
1981.01369863014,68,10
1981.01643835616,66,7.6
1981.01917808219,68,8.8
1981.02191780822,68,9.9
1981.02465753425,68,10
1981.02739726027,66,10
1981.0301369863,64,9.9
1981.03287671233,64,9.6
1981.03561643836,62,9.5
1981.03835616438,58,9.5
1981.04109589041,56,9.5
1981.04383561644,60,10
1981.04657534247,62,10
1981.04931506849,64,9.8
1981.05205479452,62,10
1981.05479452055,62,9.5
1981.05753424658,62,9.5
1981.0602739726,62,9
1981.06301369863,62,9.5
1981.06575342466,64,9
1981.06849315068,63,8.7
1981.07123287671,64,9.5
1981.07397260274,62,9.5
1981.07671232877,64,9
1981.07945205479,64,8.5
1981.08219178082,63,8
1981.08493150685,63,8
1981.08767123288,65,7.5
1981.0904109589,62,7.5
1981.09315068493,60,8
1981.09589041096,56,8
1981.09863013699,56,8.5
1981.10136986301,52,8
1981.10410958904,50,7.5
1981.10684931507,48,8.5
1981.1095890411,47,8.5
1981.11232876712,50,7.5
1981.11506849315,52,7
1981.11780821918,50,8
1981.12054794521,56,9.5
1981.12328767123,56,11
1981.12602739726,55,10
1981.12876712329,57,9.5
1981.13150684931,58,9
1981.13424657534,58,9
1981.13698630137,61,9
1981.1397260274,61,9.9
1981.14246575342,58,9.6
1981.14520547945,57,9
1981.14794520548,58,10
1981.15068493151,59,11
1981.15342465753,60,11
1981.15616438356,60,11
1981.15890410959,57,11
1981.16164383562,60,12
1981.16438356164,59,12
1981.16712328767,60,12
1981.1698630137,59,11
1981.17260273973,56,11
1981.17534246575,59,11
1981.17808219178,59,10
1981.18082191781,59,10
1981.18356164384,59,11
1981.18630136986,62,11
1981.18904109589,60,11
1981.19178082192,61,11
1981.19452054795,58,11
1981.19726027397,59,11
1981.2,58,11
1981.20273972603,57,11
1981.20547945205,60,12
1981.20821917808,58,11
1981.21095890411,57,11
1981.21369863014,62,11
1981.21643835616,60,12
1981.21917808219,58,11
1981.22191780822,59,11
1981.22465753425,61,13
1981.22739726027,56,13
1981.2301369863,60,13
1981.23287671233,62,15
1981.23561643836,57,15
1981.23835616438,59,14
1981.24109589041,61,14
1981.24383561644,54,14
1981.24657534247,52,13
1981.24931506849,56,14
1981.25205479452,66,16
1981.25479452055,57,18
1981.25753424658,54,17
1981.2602739726,58,17
1981.26301369863,63,14
1981.26575342466,63,17
1981.26849315068,65,16
1981.27123287671,84,19
1981.27397260274,109,25
1981.27671232877,118,28
1981.27945205479,117,28
1981.28219178082,141,31
1981.28493150685,162,39
1981.28767123288,170,76
1981.2904109589,170,98
1981.29315068493,202,104
1981.29589041096,221,123
1981.29863013699,238,119
1981.30136986301,182,84
1981.30410958904,187,95
1981.30684931507,170,94
1981.3095890411,181,104
1981.31232876712,192,119
1981.31506849315,224,126
1981.31780821918,243,121
1981.32054794521,232,101
1981.32328767123,249,98
1981.32602739726,268,96
1981.32876712329,304,91
1981.33150684932,366,82
1981.33424657534,539,86
1981.33698630137,452,72
1981.3397260274,339,57
1981.34246575342,340,48
1981.34520547945,281,43
1981.34794520548,250,38
1981.35068493151,237,34
1981.35342465753,224,29
1981.35616438356,216,28
1981.35890410959,213,24
1981.36164383562,211,21
1981.36438356164,201,18
1981.36712328767,204,15
1981.3698630137,228,16
1981.37260273973,232,20
1981.37534246575,222,18
1981.37808219178,221,16
1981.38082191781,238,15
1981.38356164384,259,20
1981.38630136986,260,17
1981.38904109589,265,13
1981.39178082192,271,12
1981.39452054795,281,8.8
1981.39726027397,320,7
1981.4,375,6.5
1981.40273972603,609,7.5
1981.40547945205,771,20
1981.40821917808,782,17
1981.41095890411,945,14
1981.41369863014,835,15
1981.41643835616,827,11
1981.41917808219,994,10
1981.42191780822,848,21
1981.42465753425,893,14
1981.42739726027,1010,9.9
1981.4301369863,1130,7
1981.43287671233,1140,5.5
1981.43561643836,1100,4.1
1981.43835616438,1060,3.7
1981.44109589041,989,2.3
1981.44383561644,882,0.78
1981.44657534247,760,0.55
1981.44931506849,639,0.63
1981.45205479452,505,0.7
1981.45479452055,428,0.72
1981.45753424658,389,0.48
1981.4602739726,398,0.32
1981.46301369863,366,0.26
1981.46575342466,380,0.39
1981.46849315068,387,0.24
1981.47123287671,388,0.2
1981.47397260274,358,8.5
1981.47671232877,334,8.4
1981.47945205479,306,8.3
1981.48219178082,287,0.37
1981.48493150685,305,0.86
1981.48767123288,300,0.23
1981.4904109589,291,1.6
1981.49315068493,269,1.1
1981.49589041096,246,1.5
1981.49863013699,284,1.4
1981.50136986301,255,1.6
1981.50410958904,234,1.7
1981.50684931507,218,1.6
1981.5095890411,198,1.6
1981.51232876712,168,1.2
1981.51506849315,158,0.28
1981.51780821918,174,2.4
1981.52054794521,184,1.9
1981.52328767123,177,1.1
1981.52602739726,180,2.1
1981.52876712329,177,11
1981.53150684932,168,11
1981.53424657534,162,5.8
1981.53698630137,170,3.9
1981.5397260274,180,12
1981.54246575342,181,32
1981.54520547945,179,11
1981.54794520548,189,7.9
1981.55068493151,181,6.7
1981.55342465753,173,5.5
1981.55616438356,166,15
1981.55890410959,158,6
1981.56164383562,172,3.8
1981.56438356164,193,3.8
1981.56712328767,211,6.9
1981.5698630137,194,4.5
1981.57260273973,180,3.9
1981.57534246575,170,3.6
1981.57808219178,171,3.7
1981.58082191781,163,3.7
1981.58356164384,157,3.5
1981.58630136986,146,3.2
1981.58904109589,139,3.2
1981.59178082192,137,3.4
1981.59452054795,130,3.4
1981.59726027397,121,2.1
1981.6,120,0.79
1981.60273972603,123,0.91
1981.60547945205,122,0.68
1981.60821917808,131,3.5
1981.61095890411,137,2.9
1981.61369863014,138,8.4
1981.61643835616,132,6
1981.61917808219,127,5.8
1981.62191780822,126,4.6
1981.62465753425,120,4.2
1981.62739726027,110,4.4
1981.6301369863,105,4.3
1981.63287671233,101,3.6
1981.63561643836,99,4
1981.63835616438,100,7
1981.64109589041,97,27
1981.64383561644,92,13
1981.64657534247,92,12
1981.64931506849,94,13
1981.65205479452,92,12
1981.65479452055,91,10
1981.65753424658,91,9.4
1981.6602739726,92,9.4
1981.66301369863,93,9.4
1981.66575342466,89,9.4
1981.66849315068,87,9.4
1981.67123287671,87,9.4
1981.67397260274,87,5.3
1981.67671232877,88,1.1
1981.67945205479,89,1.6
1981.68219178082,94,2.4
1981.68493150685,98,2.1
1981.68767123288,95,2.7
1981.6904109589,95,3.8
1981.69315068493,94,3.4
1981.69589041096,96,9.5
1981.69863013699,85,5.6
1981.70136986301,85,3.9
1981.70410958904,83,3.4
1981.70684931507,83,2.9
1981.7095890411,81,2.7
1981.71232876712,79,2.2
1981.71506849315,80,2.2
1981.71780821918,78,2.2
1981.72054794521,78,2.2
1981.72328767123,77,2.2
1981.72602739726,75,2.2
1981.72876712329,73,10
1981.73150684932,65,7.8
1981.73424657534,56,6.8
1981.73698630137,56,5.9
1981.7397260274,56,5
1981.74246575342,57,4.7
1981.74520547945,58,4.7
1981.74794520548,59,4.8
1981.75068493151,60,4.5
1981.75342465753,66,4.6
1981.75616438356,66,28
1981.75890410959,67,175
1981.76164383562,67,58
1981.76438356164,68,42
1981.76712328767,69,38
1981.7698630137,71,36
1981.77260273973,71,33
1981.77534246575,71,32
1981.77808219178,72,43
1981.78082191781,72,48
1981.78356164384,72,54
1981.78630136986,78,51
1981.78904109589,89,97
1981.79178082192,88,61
1981.79452054795,85,50
1981.79726027397,80,47
1981.8,79,43
1981.80273972603,79,40
1981.80547945205,76,38
1981.80821917808,74,35
1981.81095890411,72,34
1981.81369863014,71,33
1981.81643835616,69,31
1981.81917808219,72,30
1981.82191780822,72,29
1981.82465753425,73,28
1981.82739726027,73,29
1981.8301369863,73,28
1981.83287671233,72,25
1981.83561643836,73,25
1981.83835616438,77,25
1981.84109589041,78,23
1981.84383561644,86,23
1981.84657534247,87,22
1981.84931506849,89,23
1981.85205479452,89,22
1981.85479452055,85,22
1981.85753424658,85,22
1981.8602739726,87,20
1981.86301369863,88,20
1981.86575342466,86,19
1981.86849315069,91,18
1981.87123287671,89,18
1981.87397260274,87,18
1981.87671232877,84,17
1981.87945205479,87,17
1981.88219178082,86,16
1981.88493150685,79,14
1981.88767123288,86,14
1981.8904109589,89,15
1981.89315068493,86,15
1981.89589041096,81,14
1981.89863013699,82,15
1981.90136986301,75,14
1981.90410958904,71,12
1981.90684931507,74,14
1981.9095890411,78,16
1981.91232876712,78,15
1981.91506849315,73,12
1981.91780821918,70,11
1981.92054794521,72,12
1981.92328767123,74,12
1981.92602739726,78,13
1981.92876712329,74,12
1981.93150684932,73,13
1981.93424657534,70,13
1981.93698630137,74,13
1981.9397260274,74,12
1981.94246575342,78,12
1981.94520547945,78,12
1981.94794520548,76,12
1981.95068493151,69,11
1981.95342465753,68,11
1981.95616438356,70,10
1981.95890410959,68,8.9
1981.96164383562,65,12
1981.96438356164,66,12
1981.96712328767,68,12
1981.9698630137,74,12
1981.97260273973,72,12
1981.97534246575,68,12
1981.97808219178,66,12
1981.98082191781,64,11
1981.98356164384,64,11
1981.98630136986,64,10
1981.98904109589,68,10
1981.99178082192,66,11
1981.99452054795,66,11
1981.99726027397,64,12
1982,66,12
1982.00273972603,64,11
1982.00547945205,62,11
1982.00821917808,60,11
1982.01095890411,60,11
1982.01369863014,60,12
1982.01643835616,58,11
1982.01917808219,54,11
1982.02191780822,54,11
1982.02465753425,56,11
1982.02739726027,58,12
1982.0301369863,58,12
1982.03287671233,58,13
1982.03561643836,56,13
1982.03835616438,56,14
1982.04109589041,56,14
1982.04383561644,58,13
1982.04657534247,60,13
1982.04931506849,60,13
1982.05205479452,58,14
1982.05479452055,56,14
1982.05753424658,54,13
1982.0602739726,56,13
1982.06301369863,56,13
1982.06575342466,58,13
1982.06849315068,60,13
1982.07123287671,62,14
1982.07397260274,60,15
1982.07671232877,60,16
1982.07945205479,60,16
1982.08219178082,60,16
1982.08493150685,62,16
1982.08767123288,64,16
1982.0904109589,62,16
1982.09315068493,58,16
1982.09589041096,54,15
1982.09863013699,52,15
1982.10136986301,45,15
1982.10410958904,47,14
1982.10684931507,48,14
1982.1095890411,49,14
1982.11232876712,50,14
1982.11506849315,50,14
1982.11780821918,50,14
1982.12054794521,50,14
1982.12328767123,52,15
1982.12602739726,52,15
1982.12876712329,52,15
1982.13150684931,50,15
1982.13424657534,48,16
1982.13698630137,50,16
1982.1397260274,50,16
1982.14246575342,54,18
1982.14520547945,54,22
1982.14794520548,54,22
1982.15068493151,54,22
1982.15342465753,54,22
1982.15616438356,52,22
1982.15890410959,52,24
1982.16164383562,52,28
1982.16438356164,54,30
1982.16712328767,58,30
1982.1698630137,55,30
1982.17260273973,52,28
1982.17534246575,49,26
1982.17808219178,56,26
1982.18082191781,57,24
1982.18356164384,56,22
1982.18630136986,54,26
1982.18904109589,56,26
1982.19178082192,57,32
1982.19452054795,55,30
1982.19726027397,56,28
1982.2,56,28
1982.20273972603,55,28
1982.20547945205,56,28
1982.20821917808,54,26
1982.21095890411,55,26
1982.21369863014,52,26
1982.21643835616,50,24
1982.21917808219,54,24
1982.22191780822,51,25
1982.22465753425,52,26
1982.22739726027,54,26
1982.2301369863,56,28
1982.23287671233,57,28
1982.23561643836,59,27
1982.23835616438,60,30
1982.24109589041,55,29
1982.24383561644,54,26
1982.24657534247,57,30
1982.24931506849,58,29
1982.25205479452,55,27
1982.25479452055,58,29
1982.25753424658,57,32
1982.2602739726,60,33
1982.26301369863,60,34
1982.26575342466,58,30
1982.26849315068,60,32
1982.27123287671,60,30
1982.27397260274,61,35
1982.27671232877,78,88
1982.27945205479,108,167
1982.28219178082,127,231
1982.28493150685,138,294
1982.28767123288,145,300
1982.2904109589,149,273
1982.29315068493,166,309
1982.29589041096,182,347
1982.29863013699,188,279
1982.30136986301,164,213
1982.30410958904,159,207
1982.30684931507,180,248
1982.3095890411,184,204
1982.31232876712,210,284
1982.31506849315,248,344
1982.31780821918,262,382
1982.32054794521,286,455
1982.32328767123,386,529
1982.32602739726,464,494
1982.32876712329,666,550
1982.33150684932,872,618
1982.33424657534,1070,813
1982.33698630137,1190,625
1982.3397260274,1310,615
1982.34246575342,927,486
1982.34520547945,771,403
1982.34794520548,733,376
1982.35068493151,716,371
1982.35342465753,685,336
1982.35616438356,666,306
1982.35890410959,640,288
1982.36164383562,599,304
1982.36438356164,526,280
1982.36712328767,464,282
1982.3698630137,448,271
1982.37260273973,482,259
1982.37534246575,557,270
1982.37808219178,591,294
1982.38082191781,601,309
1982.38356164384,668,313
1982.38630136986,824,313
1982.38904109589,905,303
1982.39178082192,1050,305
1982.39452054795,996,281
1982.39726027397,907,273
1982.4,1150,261
1982.40273972603,1200,229
1982.40547945205,1290,211
1982.40821917808,1350,183
1982.41095890411,1260,156
1982.41369863014,1280,139
1982.41643835616,1260,122
1982.41917808219,1300,111
1982.42191780822,1240,100
1982.42465753425,1340,90
1982.42739726027,1370,82
1982.4301369863,1290,73
1982.43287671233,1360,70
1982.43561643836,1390,63
1982.43835616438,1480,57
1982.44109589041,1460,52
1982.44383561644,1550,46
1982.44657534247,1570,40
1982.44931506849,1460,36
1982.45205479452,1460,32
1982.45479452055,1490,28
1982.45753424658,1620,24
1982.4602739726,1780,20
1982.46301369863,1690,18
1982.46575342466,1460,16
1982.46849315068,1440,14
1982.47123287671,1500,12
1982.47397260274,1550,11
1982.47671232877,1550,9.5
1982.47945205479,1550,8
1982.48219178082,1490,7
1982.48493150685,1460,6.5
1982.48767123288,1520,5.7
1982.4904109589,1540,5.5
1982.49315068493,1450,4.4
1982.49589041096,1460,4
1982.49863013699,1370,5
1982.50136986301,1240,3.4
